Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WI,2017,"12        ",Female,17,Right-Handed,165,23,164,2,Car,10,.825,47,Baseball/Softball,610,754,695,775,759,674,23,"Same length",74,75,"Index finger",October,Fall,Yes,No,Meat,Water,Science,8,6,5,"Yes - other","Text messaging",27,28,20,2,8,10,2,0,30,8,2,5,20,5,Some,"Undergraduate degree",Pop,Invisibility,Happy,Teacher,"Wildlife, animals"
USA,WI,2018,"12        ",Female,16,Right-Handed,162.5,23,161,1,Car,11,"0.4 ",43,Other,695,701,460,332,59,626,24,"Left foot",75,75,"Same length",January,Summer,No,No,Pizza/Pasta,Juice,"Mathematics and statistics",8,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,7,7,0,4,8,10,14,15,1,11,3,0,5,"A lot","Graduate degree","Rap/Hip hop","Super strength",Rich,Friend,"Wildlife, animals"
USA,WI,2014,"8         ",Female,13,Right-Handed,162.5,24,166,1,Bus,15,0.414,30,Other,0,1000,900,1000,0,0,24,"Right foot",80,80,"Ring finger",July,Fall,No,No,Meat,Milk,"Physical education",6,8,11,"Yes - other","In person",0,0,40,0,4,"100 ",100,0,0,0,6,12,0,2,Some,"Graduate degree",Country,"Freeze time",Healthy,Relative,Health
USA,WI,2022,"12        ",Male,17,Right-Handed,191,28,170,2,Walk,18,0.374,36,Walking/Hiking,1000,1000,856,743,663,663,28,"Same length",98,96,"Index finger",August,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",6,8,2,"Yes - broadband connection","Text messaging",1,0,1,0.25,5.25,0,0,42,56,0.166,2,21,0,0.33,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,Other,Health
USA,WI,2016,"7         ",Male,13,Right-Handed,144,21,140,1,Car,10,.432,47,Baseball/Softball,900,800,1000,950,0,0,21.5,"Left foot",6,6,"Same length",December,Summer,No,No,Pizza/Pasta,Water,"Physical education",7.5,8,3,"Yes - other","Text messaging",4,3,8,1,2,3,5,4,1,.5,3,3,0,2,Some,"High school",Country,Fly,Healthy,Friend,"Wildlife, animals"
USA,WI,2022,"9         ",Female,14,Right-Handed,185,25,180,1,Bicycle,7,0.409,37,Baseball/Softball,500,500,1000,600,200,300,25.5,"Left foot",105,105,"Same length",March,Fall,No,No,"Rice/Noodle dishes",Water,Art,7,10,5,"Yes - other","In person",20,20,6,5,10,4,20,0,6,3,3,4,1,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,"Coach or club leader",Health
USA,WI,2015,"12        ",Male,17,Right-Handed,179,26,179,1,Bicycle,2.5,.392,30,Swimming,500,500,500,500,750,800,25.5,"Right foot",83,86,"Ring finger",June,Fall,No,No,Meat,Water,"Mathematics and statistics",7,12,6,"Yes - broadband connection","Text messaging",100,100,10,,,,,,,,,,,,,,,,,,
USA,WI,2016,"8         ",Female,14,Right-Handed,166,27,160,1,Walk,25,0.392,46,Other,711,706,556,535,257,225,26,"Right foot",,,"Index finger",February,Summer,No,No,Salads,Coffee,,6,8,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,4,5,2,1,6,5,0,7,5,10,2,1,5,"A lot","Graduate degree",Other,Fly,Happy,"Musician or singer","International aid"
USA,WI,2016,"12        ",Male,17,Right-Handed,180,26,193,1,Car,5,.0227,,"Table Tennis",700,700,700,700,500,300,26,"Same length",10.7,10.9,"Ring finger",March,Fall,Yes,No,Meat,"Soft drink (caffeinated)","Computers and technology",8,10,3,"Yes - broadband connection","Text messaging",100,100,4,1,7.5,1,2,10,1,1,11,2,10,2,Some,"Graduate degree",Pop,"Freeze time",Rich,Other,"International aid"
USA,WI,2014,"12        ",Female,17,Right-Handed,176.5,24,175,1,Car,8,0.576,51,Dancing,900,950,700,900,800,1000,24,"Same length",75,75,"Same length",June,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Art,5,5,5,"Yes - broadband connection","Text messaging",500,500,25,0,20,0,10,0,35,40,45,15,20,2,"A lot","Graduate degree",Pop,"Freeze time",Rich,"Musician or singer",Health
USA,WI,2013,"8         ",Male,14,Left-Handed,175,28,189,1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2013,"8         ",Male,13,Right-Handed,174,29,182,1,Bus,25,.371,45,Other,807,706,759,695,289,481,29,,70,80,"Ring finger",March,Winter,Yes,No,Seafood,Water,Science,10,12,4,"Yes - broadband connection","In person",0,0,3,0,2.5,2,.5,5,0,0,3,4,0,.5,Some,"Undergraduate degree",Techno/Electronic,"Freeze time",Healthy,Relative,Environment
USA,WI,2013,"12        ",Male,17,Left-Handed,185,27,187,2,Car,9,.288,39,Swimming,684,551,128,599,813,850,28,"Left foot",8,9,"Ring finger",October,Fall,Yes,No,Meat,Water,History,6.5,8.5,5,"Yes - broadband connection","Text messaging",30,5,8,1,12,8,9,10,5,3,8,6,15,5,"A lot","Graduate degree",Classical,Telepathy,Happy,"Business person",Environment
USA,WI,2021,"12        ",Female,17,Right-Handed,157.4,26,157,1.5,Car,15,0.465,44,Soccer,668,342,214,754,5,364,27,"Left foot",8,9,"Ring finger",August,Summer,No,No,Meat,Juice,"Mathematics and statistics",6,9,7,"Yes - other","Cell phone",25,25,14,7,3,15,2,0,7,5,29,2,25,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"International aid"
USA,WI,2013,"8         ",Male,13,Right-Handed,186,32,181,2,Car,5,.177,39,"Football (American)",620,513,786,1000,1000,1000,32,"Same length",9,9,"Index finger",March,Spring,No,No,Meat,Water,,5,9,5,"Yes - broadband connection","Internet chat or instant messaging",0,5,30,2,4,5,8,8,1,1,8,4,0,4,"Very little","Graduate degree",Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,WI,2016,"7         ",Female,12,Left-Handed,155,23,155,0,Bus,45,0.49,51,Tennis,70,43,27,80,374,401,23,"Same length",100,100,"Same length",May,Fall,No,No,Pizza/Pasta,Water,"Social studies",8,8,7,"Yes - dial-up connection","In person",0,0,5,1,3,100,4,4,2,2,4,3,1,4,Some,"Undergraduate degree","Rock and roll",Invisibility,Happy,Other,Other
USA,WI,2014,"12        ",Female,16,Right-Handed,158,24,156,1,Bicycle,8,.4,43,"Table Tennis",9000,8000,7500,8500,2000,3000,23,"Right foot",65,67,"Ring finger",December,Spring,No,No,Fruit,Water,History,8,10,4,"Yes - broadband connection","In person",1,0,7,.3,6,15,15,3,3,.3,12,2,0,9,Some,"Graduate degree",Other,"Freeze time",Happy,"Religious figure","International aid"
USA,WI,2021,"12        ",Male,15,Right-Handed,181,30,185,1,Car,7,.394,58,Basketball,342,214,535,513,540,754,31,"Left foot",100,108,"Ring finger",February,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",7.5,8.5,3,"Yes - other","In person",100,100,5,0,0,1,10,6,10,1,2,5,12,2,"Very little","Some college","Rap/Hip hop",Fly,Rich,"Sports person","Arts, culture, sports"
USA,WI,2016,"7         ",Female,13,Right-Handed,158,23,161.5,2,Bus,60,.576,33,Other,1000,1000,1000,1000,10,10,23,"Same length",7,7,"Same length",December,Fall,Yes,No,Desserts,Water,English,10,12,5,"Yes - other","In person",0,3,60,0,3,48,3,0,0,2,2,1,0,2,"Very little","Graduate degree",Other,Telepathy,Happy,Relative,"International aid"
USA,WI,2022,"12        ",Female,17,Right-Handed,155,23.2,"5'1""",1,Car,8,509ms,40.0,Tennis,460,406,476,620,615,289,23.2,"Same length",64,73,"Ring finger",May,Spring,Yes,No,Meat,Water,Science,7.5,10,3,"Yes - other","Text messaging",8,3,31,,,,,,,,,,,,,,,,,,
USA,WI,2021,"12        ",Male,17,Right-Handed,181,28,183,1,Car,5,0.266,48,"Football (American)",551,535,679,791,155,476,28,"Same length",85,90,"Ring finger",January,Fall,No,No,"Rice/Noodle dishes",Water,"Physical education",5,8,4,"Yes - other","Internet chat or instant messaging",10,30,6,1,0,5,16,15,20,2,20,1,0,4,Some,"Graduate degree","Rap/Hip hop","Super strength",Happy,"Sports person",Health
USA,WI,2019,"12        ",Male,17,Right-Handed,186,25,188,1,Car,9.5,.37,43,Lacrosse,600,400,300,200,1000,900,24,"Right foot",75,80,"Ring finger",September,Summer,Yes,No,Meat,Water,"Physical education",7,8,5,"Yes - other","Text messaging",4,2,6,0,4,4,8,3,3,0,1,3,10,3,None,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Environment
USA,WI,2016,"12        ",Female,17,Right-Handed,157,24,165,1,Car,7,0.328,46,Dancing,600,600,700,500,300,300,25,"Left foot",6.9,6.6,"Index finger",April,Fall,No,No,Soups,Water,"Mathematics and statistics",5,8,6,"Yes - broadband connection","Text messaging",100,80,10,7,4,4,1.5,0,2,24,6,6,12,2,"A lot","Undergraduate degree",Country,"Freeze time",Happy,"Coach or club leader","Wildlife, animals"
USA,WI,2016,"7         ",Male,12,Left-Handed,150,23,148,1,Bus,10,3.18,40,Baseball/Softball,348,636,615,817,471,369,24,"Left foot",,,,June,Winter,Yes,No,Meat,Water,"Mathematics and statistics",9,7,4,"Yes - other","In person",3,2,20,1,2,22,5,4,0,1,3,20,1,7,,,,,,,
USA,WI,2016,"7         ",Male,13,Right-Handed,154,24,156,1,Bus,16,.343,50,Baseball/Softball,0,0,0,0,0,0,23,"Right foot",65,70,"Ring finger",December,Fall,No,No,Other,Water,Other,7,8,4,"Yes - broadband connection","In person",0,0,1,.5,1,9,2,1,.2,.8,2,8,3,5,"Very little","Graduate degree",Country,Invisibility,Happy,Other,"International aid"
USA,WI,2022,"12        ",Female,17,Right-Handed,166.5,20.5,159,1,Car,5,.328,51,Cycling,674,497,348,337,294,460,21,"Left foot",80,85,"Ring finger",January,Winter,Yes,No,"Rice/Noodle dishes",Water,"Social studies",6,9,4,"Yes - broadband connection","Internet chat or instant messaging",5,5,20,10,5,15,20,3,13,1,5,5,3,1,Some,"Graduate degree",Pop,Telepathy,Happy,"Sports person","Arts, culture, sports"
USA,WI,2014,"12        ",Male,17,Right-Handed,188,29,177,1,Bicycle,5,.289,47,Soccer,500,700,600,300,300,500,29,"Same length",60,61,"Ring finger",September,Fall,Yes,No,Fruit,Milk,"Social studies",8,8,4,"Yes - broadband connection","In person",10,14,15,1,4,6,8,5,2,2,3,6,0,2,Some,"Graduate degree","Punk rock",Fly,Happy,"Musician or singer","Arts, culture, sports"
USA,WI,2020,"12        ",Male,16,Right-Handed,166,24,167,"1 ",Car,7,0.272,28,Other,600,750,500,900,850,1000,24,"Same length",73,77,"Ring finger",March,Fall,Yes,No,Fruit,"Sports drink",Music,9,7,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",500,460,0,0,6,7,2,100,0,12,110,50,0,80,"A lot","Graduate degree",Pop,"Freeze time",Rich,Friend,"International aid"
USA,WI,2023,"12        ",Male,18,Right-Handed,185,290,188,2,Bus,25,0.425,52,Basketball,1000,1000,1000,1000,1000,1000,290,"Same length",80,85,"Index finger",October,Spring,Yes,No,Meat,Water,English,6,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,25,2,2,3,7,10,0,3,3,10,1,0,0,"A lot","Graduate degree",Other,Telepathy,Rich,"Religious figure","Wildlife, animals"
USA,WI,2022,"9         ",Female,15,Ambidextrous,164,23,165,1,Car,5,0.441,41,Other,636,900,235,230,102,500,24,"Left foot",72,75,"Ring finger",July,Summer,Yes,No,Vegetables,Water,English,4,12,3,"Yes - other","Internet chat or instant messaging",3,4,24,4,16,10,20,0,35,10,22,2,0,4,Some,Other,Pop,Telepathy,Rich,"Doctor or nurse",Environment
USA,WI,2016,"7         ",Female,12,Right-Handed,165,11,152,1,Car,20,.345,42,Basketball,,,,,,,11,"Same length",42,45,"Ring finger",June,Fall,No,No,Salads,Water,Art,5,11,5,"Yes - broadband connection","Cell phone",0,0,35,1,0,3,5,0,0,0,7,6,6,1,"A lot","Graduate degree",Country,Invisibility,Happy,Friend,"Wildlife, animals"
USA,WI,2015,"12        ",Female,17,Right-Handed,166,25,142,2,Car,7,.731,45,Lacrosse,,,,,,,26,"Left foot",74,70,"Index finger",September,Fall,No,No,"Rice/Noodle dishes",Water,Science,7,5,5,"Yes - other","Text messaging",50,60,50,1,20,30,15,1,7,40,35,10,20,6,"A lot","Graduate degree",Country,Invisibility,Rich,"Doctor or nurse","Wildlife, animals"
USA,WI,2018,"12        ",Female,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2015,"12        ",Female,17,Right-Handed,179,26.5,174,1,Car,6,.307,50,Other,1000,1000,1000,1000,500,700,27,"Left foot",85,80,"Index finger",July,Winter,Yes,No,Fruit,Water,Science,6.5,7,4,"Yes - broadband connection","Internet chat or instant messaging",30,200,7,1,10,8,17,0,5,4,6,10,2,3,"A lot","Graduate degree",Other,Telepathy,Happy,"Musician or singer",Environment
USA,WI,2014,"12        ",Male,17,Right-Handed,175,26,177,2,Car,14,.414,38,Swimming,1000,1000,1000,1000,650,550,25,"Same length",85,85,"Same length",June,Summer,Yes,No,Meat,Water,Languages,8.5,10,3,"Yes - broadband connection","Text messaging",30,25,5,0,10,5,10,1,2,2,4,0,15,0,Some,"Undergraduate degree","Rock and roll",Fly,Rich,Relative,Environment
USA,WI,2018,"12        ",Female,16,Right-Handed,168,23.8,163,2,Car,10,.479,55,Basketball,1000,900,1000,1000,800,1000,23,"Right foot",70,65,"Index finger",December,Summer,No,No,Meat,Water,Art,9,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,5,2,1,10,12,1,0,5,1,5,0,0,5,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Teacher,Environment
USA,WI,2018,"11        ",Male,16,Right-Handed,174,,178,1,Bicycle,12,0.279,29,Bowling,,,,,,,,,82,81,"Index finger",,Winter,Yes,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",6,2,5,"Yes - broadband connection","Internet chat or instant messaging",2,1,,,,,,,,,,,,,,,,,,,
USA,WI,2016,"8         ",Male,14,Right-Handed,67,22,69,2,Walk,20,0.683,55,Other,0,0,100,0,1000,1000,22,,4,3,"Same length",January,Summer,Yes,No,Pizza/Pasta,Other,Science,6,12,,"Yes - other","In person",3,4,168,1,4,2,6,0,10,10,24,3,7,0,Some,"Some college","Rap/Hip hop","Super strength",Rich,Friend,Other
USA,WI,2016,"8         ",Female,13,Right-Handed,176.5,27,170,2,Car,5,0.516,56,Soccer,500,500,500,500,1000,1000,27,"Same length",80,80,"Same length",July,Summer,Yes,No,"No favorite",Juice,Art,7,5,3,"Yes - broadband connection","Text messaging",0,,,,,,,,,,,,,,,,,,,,
USA,WI,2018,"12        ",Male,17,Right-Handed,170.1,,176,2,Car,5,.342,31,Other,1000,1000,500,300,1000,1000,,,78,76,"Index finger",December,Fall,No,No,Poultry,Coffee,"Mathematics and statistics",6,10,4,"Yes - broadband connection","Text messaging",5,5,2,0,10,10,3,10,0,0,10,0,0,10,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Relative,Health
USA,WI,2016,"12        ",Male,17,Right-Handed,185,21,195,2,Car,10,.246,37,,850,900,900,400,1000,1000,27,"Right foot",89,93,"Ring finger",January,Fall,Yes,No,Meat,Water,"Computers and technology",8,10,5,"Yes - broadband connection","Text messaging",40,35,24,1,.5,0,20,24,2,2,36,1.5,24,2,"A lot","Graduate degree",Other,Invisibility,Rich,"Business person","International aid"
USA,WI,2013,"12        ",Female,17,Right-Handed,173,23,168,1,Car,7,.385,26,Soccer,900,800,900,750,1000,1000,23,"Right foot",52,51,"Index finger",March,Fall,No,No,Salads,Water,Other,7,9,4,"Yes - broadband connection","Text messaging",164,175,15,1,14,5,12,0,,,,,,,,,,,,,
USA,WI,2017,"6         ",Female,12,Right-Handed,121,22,148,2,,3,.367,52,Soccer,321,588,37,123,364,545,22,"Same length",70,70,"Same length",August,Summer,No,No,Meat,Milk,"Physical education",8,9,4,"Yes - broadband connection","Text messaging",5,12,4,1,3,2,4,1,2,2,4,1,0,3,Some,"Graduate degree",Country,Telepathy,Rich,Friend,Health
USA,WI,2013,"8         ",Female,12,Right-Handed,151,24,155,1,Bus,20,.365,65,Soccer,1000,800,1000,700,100,700,24,"Same length",113,65,"Index finger",May,Summer,Yes,No,Desserts,Juice,Science,8.5,10,5,"Yes - broadband connection","Text messaging",10,10,70,0,4,20,10,3,5,5,20,30,0,3,Some,"Graduate degree",Pop,Fly,Happy,"Musician or singer",Health
USA,WI,2017,"6         ",Male,13,Ambidextrous,157,24,167,2,Car,6,0.297,47,Baseball/Softball,10002,877,487,930,0,257,24,"Same length",70,65,"Index finger",May,Summer,No,No,Meat,Water,Languages,10,7,7,"Yes - other",Other,0,0,3,0,1,1,2,1,0,0,0,2,2,3,Some,"Some college",Techno/Electronic,"Freeze time",Happy,"Religious figure",Health
USA,WI,2013,"8         ",Male,13,Left-Handed,172,30,176,1,Bus,60,.23,30,Baseball/Softball,500,500,500,500,500,500,28,"Right foot",73,80,"Index finger",August,Summer,No,No,Meat,Milk,Science,9,8,3,"Yes - broadband connection","Text messaging",150,250,1,2,3,1,20,1,1,5,4,3,12,3,Some,Other,Other,Telepathy,Happy,Other,Health
USA,WI,2021,"12        ",Female,16,Right-Handed,160,25,166,1,Car,4,.322,36,Dancing,802,636,428,128,0,529,25,"Same length",8,7,"Index finger",November,Fall,Yes,No,"Rice/Noodle dishes",Water,"Social studies",7.5,10,4,"Yes - other","Internet chat or instant messaging",5,5,20,5,0,5,5,0,28,2,0,6,25,5,Some,"Graduate degree",Country,Invisibility,Healthy,Relative,"International aid"
USA,WI,2014,"11        ",Female,17,Right-Handed,158,22,147,2,Car,13,.44,36,Gymnastics,273,401,214,380,818,818,21,"Right foot",67,73,"Ring finger",March,Summer,No,No,"No favorite",Tea,Art,7,11,3,"Yes - broadband connection","Text messaging",150,175,3,1,3,2,0,0,4,6,5,1,1,1,"A lot","Undergraduate degree",Gospel,Fly,Happy,"Religious figure",Religious
USA,WI,2014,"12        ",Female,17,Right-Handed,170,23,173,1,Car,20,0.442,37,Other,900,800,800,850,500,1000,23,"Same length",75,77,"Ring finger",June,Summer,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,11,4,"Yes - other","In person",45,250,1,7,11,12,8,10,2,3,6,5,4,9,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"Wildlife, animals"
USA,WI,2014,"8         ",Female,13,Left-Handed,164,23,167,1,Bus,20,0.763,50,Swimming,999,999,800,750,1000,1000,23,"Same length",820,700,"Index finger",June,Winter,No,No,Fruit,Milk,Art,7,6,7,"Yes - other","Text messaging",70,65,7,1,1,6,3,4,8,10,8,11,0,1,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Rich,Other,Health
USA,WI,2017,"12        ",Female,17,Right-Handed,164,23,164,1,Car,10,.692,45,"Hockey (Ice)",455,979,765,791,401,882,23,"Same length",90,80,"Index finger",May,Fall,No,No,Poultry,"Soft drink (caffeinated)",Other,9,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",3,4,3,3,4,1,0,2,5,24,100,10,15,0,Some,"Some college","Rap/Hip hop",Invisibility,Rich,Relative,"Wildlife, animals"
USA,WI,2019,"11        ",Female,11,Right-Handed,153,22,15,2,Car,7,0.922,62,None,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2016,"12        ",Male,18,Right-Handed,189,29,192,1,Car,12,.356,38,Soccer,615,604,561,551,797,829,29,"Same length",106,105,"Index finger",September,Fall,Yes,No,Pizza/Pasta,Water,History,8,10,4,"Yes - broadband connection","Cell phone",20,20,4,0,7,10,12,1,20,8,5,14,0,7,Some,"Graduate degree",Country,"Freeze time",Happy,Relative,"Arts, culture, sports"
USA,WI,2019,"11        ",Female,16,Right-Handed,175,26,165,1,Car,12,.672,45,Swimming,400,600,700,500,200,700,26,"Right foot",9.3,10,"Ring finger",June,Summer,No,No,Fruit,Water,"Mathematics and statistics",6,9,4,"Yes - broadband connection","Text messaging",100,100,30,3,3,60,30,5,10,5,5,5,25,15,"A lot","Some college",Country,Telepathy,Happy,Relative,Health
USA,WI,2013,"8         ",Male,14,Right-Handed,154,24,133,2,Bus,25,.285,38,None,1000,1000,500,1000,1000,1000,25,"Left foot",60,70,"Ring finger",April,Summer,No,No,Poultry,Water,Science,6,8,5,"Yes - broadband connection","Internet chat or instant messaging",0,0,0,0,5,7,0,10,0,0,10,3,0,3,Some,"Graduate degree",Techno/Electronic,"Super strength",Rich,"Musician or singer","Wildlife, animals"
USA,WI,2017,"11        ",Male,18,Right-Handed,181,27,185,1,Car,9,.323,39,Basketball,467,612,527,371,889,782,27,"Same length",103,111,"Ring finger",May,Summer,Yes,No,Meat,Water,"Social studies",6,8,5,"Yes - broadband connection","Internet chat or instant messaging",5,6,24,1,4,10,7,0,2,5,15,10,0,7,"Very little","Graduate degree","Rap/Hip hop",Fly,Rich,"Business person",Health
USA,WI,2019,"11        ",Female,18,Right-Handed,157.4,23.8,79.2,1,Walk,5,.6,57,Walking/Hiking,1000,750,500,750,500,800,23.8,"Same length",88.9,88.9,"Same length",June,Summer,No,No,Seafood,"Soft drink (caffeinated)",History,6.5,12,5,"Yes - other","In person",100,125,20,4,3,0,5,0,10.5,1.5,31.5,7,0,.5,Some,"Graduate degree",Other,Fly,Happy,Other,"International aid"
USA,WI,2015,"12        ",Male,17,Right-Handed,174,25,173,2,Car,5,.254,40,"Football (American)",400,400,700,600,600,600,25,"Same length",7.75,7.75,"Same length",August,Fall,Yes,No,Seafood,Water,Science,7,9,4,"Yes - broadband connection","Text messaging",6,25,19,.2,3,4,20,8,1,1,4,15,6,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Business person","Arts, culture, sports"
USA,WI,2017,"6         ",Female,11,Right-Handed,163,23,162,1,Walk,10,0.364,44,Swimming,900,700,600,800,500,1000,23.5,"Left foot",80,80,"Same length",April,Fall,Yes,No,Pizza/Pasta,Tea,"Mathematics and statistics",5,12,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,26,5,1,10,24,47,0,21,12,168,39,0,7,Some,"Graduate degree",Pop,"Super strength",Famous,"Sports person",Health
USA,WI,2013,"8         ",Male,12,Right-Handed,148,26,151,1,Bus,25,.438,39,Swimming,450,400,600,750,500,850,26,"Same length",75,70,"Index finger",April,Summer,No,No,Meat,Milk,,9,11,5,"Yes - broadband connection","Text messaging",7,5,12,.5,5,30,10,8,.5,.5,12,5,,,,,,,,,
USA,WI,2017,"8         ",Male,14,Right-Handed,182.8,30,162.6,2,Car,7,50,57,Baseball/Softball,727,791,1000,706,636,674,29,"Right foot",70,73,"Ring finger",March,Winter,Yes,No,Pizza/Pasta,Water,"Physical education",8,10,4,"Yes - other","Cell phone",0,3,14,1,7,24,124,1,11,16,9,25,0,16,"Very little","Some college","Rap/Hip hop","Super strength",Healthy,"Sports person",Religious
USA,WI,2018,"12        ",Male,15,Right-Handed,186,27,182,3,Car,3,.289,33,Athletics,500,650,650,700,700,850,27,"Same length",83,84,"Ring finger",July,Summer,No,No,Pizza/Pasta,Tea,"Mathematics and statistics",6,5.5,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,6,1,5,12,12,4,30,1,50,4,4,1,"Very little","Graduate degree",Pop,"Freeze time",Famous,"Coach or club leader","Education/Youth development"
USA,WI,2014,"8         ",Male,14,Right-Handed,169,27,177,1,Bus,30,.413,48,Athletics,600,500,500,200,100,100,27.5,"Left foot",80,85,"Ring finger",September,Spring,Yes,No,Meat,Water,"Mathematics and statistics",8,10,3,"Yes - broadband connection","Text messaging",700,800,45,.5,1,.25,16,0,5,50,15,4,15,0,Some,"Graduate degree",Gospel,"Super strength",Healthy,"Business person",Health
USA,WI,2019,"4         ",Male,9,Right-Handed,132,20,120,1,Car,5,0.3,35,Basketball,500,500,400,700,70,40,20,"Same length",70,50,"Index finger",May,Summer,No,No,Pizza/Pasta,Water,"Physical education",8,8-11,4,"Yes - dial-up connection","In person",0,0,7,0,1,4,2,1,0,0,1,1,0,1,Some,"Some college","Rock and roll",Invisibility,Rich,"Sports person",Health
USA,WI,2013,"8         ",Female,14,Right-Handed,171,24,180,1,Car,5,.25,60,Cycling,500,500,600,400,600,600,24,"Right foot",90,95,"Ring finger",September,Winter,No,No,Meat,Tea,"Physical education",8,8,3,"Yes - other","Text messaging",105,126,14,3,1,20,20,1,1,9,2,10,8,3,Some,"Graduate degree","Rock and roll",Fly,Healthy,Other,Other
USA,WI,2018,"11        ",Female,17,Right-Handed,162,23,169,1,Car,3,.495,36,Swimming,1000,1000,1000,1000,10,200,23,"Same length",90,105,"Same length",December,Spring,No,No,Meat,Coffee,"Physical education",6,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",9,30,30,2,3,2,8,.5,6,5,5,7,23,15,Some,"Undergraduate degree",Country,Telepathy,Happy,Relative,Environment
USA,WI,2023,"12        ",Female,17,Right-Handed,156,23,184,2,Bus,16,0.479,70,Walking/Hiking,615,556,203,540,945,1000,23,"Right foot",30,30,"Ring finger",September,Winter,Yes,No,"Rice/Noodle dishes","Soft drink (non-caffeinated)",English,4,8,4,"Yes - other","Text messaging",60,150,8,4,35,1,0,0,3,9,50,0,0,0,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Rich,"Musician or singer",Health
USA,WI,2022,"12        ",Female,17,Right-Handed,167cm,24cm,,1,Car,17,0.327,47,None,534,492,519,636,100,100,23cm,"Right foot",90mm,100mm,"Ring finger",June,Summer,No,No,Poultry,"Soft drink (caffeinated)","Mathematics and statistics",6hrs,10hrs,2,"Yes - broadband connection","Internet chat or instant messaging",34,55,15hrs,14hrs,10hrs,1hrs,0hrs,0hrs,36hrs,7hrs,7hrs,0hrs,20hrs,2hrs,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"International aid"
USA,WI,2022,"4         ",Female,10,Right-Handed,125,18,120,1,Car,15,0.766,63,Swimming,,,,,,,18,"Same length",49,51,"Ring finger",October,Fall,No,No,Desserts,Water,Art,8,10,3,"Yes - broadband connection","In person",0,0,10,0,3,1,7,10,0,0,10,1,0,0,None,"Graduate degree",Other,Fly,Happy,Relative,Health
USA,WI,2014,"9         ",Male,14,Right-Handed,69,28,181,1,Bus,15,0.323,44,"Football (American)",722,578,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
